Survey,Blooming,Date,Year,Site_Code,Orchard_Block,Time,Time_Hour,Treatment,Section,Distance,Temperature,Humidity,Wind_Speed
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_7,,15,SWS,2,29,19.9,62.7,0.5
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_7,,15,SWS,3,48,20.3,61.8,0.3
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_7,,15,SWS,4,67,20.8,62.2,0
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,15:20,15.5,CS,0,0,19.3,63.5,0.5
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,15.5,CS,1,10,19.6,62.7,0.4
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,15.5,CS,2,29,19.2,63.1,0.3
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,15.5,CS,3,48,18.8,65.9,0.8
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,15.5,CS,4,67,18.7,65.2,0.4
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,15:45,16,AMWS,0,0,19,66.4,0
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16,AMWS,1,10,19.4,64.3,0.3
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16,AMWS,2,29,20.9,60.6,0
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16,AMWS,3,48,21,62.3,0
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16,AMWS,4,67,20.5,63.2,0.4
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,16:10,16.5,SWS,0,0,20.3,66.8,0
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16.5,SWS,1,10,20.7,64.8,0.3
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16.5,SWS,2,29,22.3,60,0.3
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16.5,SWS,3,48,20.8,62.5,0.8
Beat_sampling,Post-Anthesis,9/20/2017,Year_1,Site_code_4,Orchard_block_8,,16.5,SWS,4,67,22.4,58.3,0.6
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,13:30,14,SWS,0,0,16.3,72.4,0.5
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14,SWS,1,10,18.8,65.4,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14,SWS,2,29,16.5,70.5,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14,SWS,3,48,15.4,74,0.9
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,13:55,14.5,CS,0,0,17.4,66.7,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14.5,CS,1,10,16.7,68.7,1
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14.5,CS,2,29,16.2,70.6,0.5
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,14.5,CS,3,48,16,70.3,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,14:20,15,AMWS,0,0,16.4,70,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,15,AMWS,1,10,16.5,70.4,0.2
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,15,AMWS,2,29,16.1,71.6,0.5
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_6,,15,AMWS,3,48,17.8,65.5,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,15:00,15.5,SWS,0,0,16,70.2,1.5
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,15.5,SWS,1,10,17,67.4,0.4
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,15.5,SWS,2,29,16.6,68.2,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,15.5,SWS,3,48,17.8,64.7,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,15.5,SWS,4,67,17.1,66.7,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,15:25,16,AMWS,0,0,16.7,68,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16,AMWS,1,10,18.1,63.3,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16,AMWS,2,29,18.1,62.5,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16,AMWS,3,48,17.9,63.9,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16,AMWS,4,67,18.2,63.7,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,15:50,16.5,CS,0,0,16.6,68.1,0.3
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16.5,CS,1,10,17.6,64.6,0
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16.5,CS,2,29,16.5,69.2,0.3
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16.5,CS,3,48,16.4,70.6,0.2
Beat_sampling,Post-Anthesis,9/22/2017,Year_1,Site_code_3,Orchard_block_5,,16.5,CS,4,67,16.8,68.5,0
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,11:00,10.5,CS,0,0,15.1,73.2,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,10.5,CS,1,10,15.2,73,0.6
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,10.5,CS,2,29,14.4,74.4,0.8
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,10.5,CS,3,48,14.5,75,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,10.5,CS,4,67,14.6,74.8,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,11:30,11,AMWS,0,0,15,73.4,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11,AMWS,1,10,15.3,70.6,0.7
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11,AMWS,2,29,14.4,73.8,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11,AMWS,3,48,14.4,74,0.7
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11,AMWS,4,67,15.2,71,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,12:00,11.5,SWS,0,0,15,71.8,0
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11.5,SWS,1,10,15.3,72.2,0.9
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11.5,SWS,2,29,15,71.8,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11.5,SWS,3,48,15.5,70.8,0.8
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_8,,11.5,SWS,4,67,14.6,71.6,1.1
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,12:30,12,AMWS,0,0,15.8,70.7,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12,AMWS,1,10,15.5,70.5,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12,AMWS,2,29,15.1,71.4,0.9
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12,AMWS,3,48,15.1,70.6,0.7
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,13:00,12.5,CS,0,0,14.8,74.4,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12.5,CS,1,10,15.3,69.8,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12.5,CS,2,29,15.2,68.3,0.3
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12.5,CS,3,48,14.9,71.4,0.6
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,12.5,CS,4,67,14.8,72.2,0
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,13:30,13,SWS,0,0,14.6,75.4,1
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,13,SWS,1,10,14.9,72.9,0.8
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,13,SWS,2,29,15.1,73,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,13,SWS,3,48,15.2,73.6,0.7
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_4,Orchard_block_7,,13,SWS,4,67,15.1,71.6,0.3
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,14:15,14,SWS,0,0,13.9,76.4,1.1
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14,SWS,1,10,14.1,76.2,0.6
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14,SWS,2,29,14.6,73.5,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14,SWS,3,48,14.2,74.3,1.3
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,14:45,14.5,CS,0,0,14,74.5,1.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14.5,CS,1,10,13.9,73.4,0.9
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14.5,CS,2,29,14.1,72.5,0.8
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14.5,CS,3,48,14.1,72.5,0.6
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,14.5,CS,4,67,13.7,74.8,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,15:15,15,AMWS,0,0,13.4,75.3,0.7
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,15,AMWS,1,10,13.5,75.9,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,15,AMWS,2,29,13.8,76.6,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,15,AMWS,3,48,13.5,77.8,1.6
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_10,,15,AMWS,4,67,13.3,77.6,1.1
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,15:45,15.5,CS,0,0,13.7,78.7,1.9
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,15.5,CS,1,10,14.3,76.1,0.3
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,15.5,CS,2,29,14.2,76,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,15.5,CS,3,48,14.4,75.7,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,15.5,CS,4,67,14.5,76.7,0.8
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,16:15,16,AMWS,0,0,14.2,77,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16,AMWS,1,10,13.9,76.6,1.1
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16,AMWS,2,29,14,75.1,0.9
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16,AMWS,3,48,14,75.4,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16,AMWS,4,67,14.1,74.3,0.4
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,16:45,16.5,SWS,0,0,13.9,75.6,1.3
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16.5,SWS,1,10,14.2,74.4,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16.5,SWS,2,29,14.2,74.9,0.2
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16.5,SWS,3,48,14.3,72.3,0.5
Beat_sampling,Post-Anthesis,10/2/2017,Year_1,Site_code_5,Orchard_block_9,,16.5,SWS,4,67,14.3,71.2,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,11:00,10.5,CS,0,0,13,66.8,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,10.5,CS,1,10,13.3,66.9,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,10.5,CS,2,29,13.1,64.8,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,10.5,CS,3,48,13.2,63.5,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,10.5,CS,4,67,12.2,69.7,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,11:30,11,AMWS,0,0,11.8,68.6,1.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11,AMWS,1,10,12.5,65.4,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11,AMWS,2,29,12.4,69.3,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11,AMWS,3,48,12.9,65.2,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11,AMWS,4,67,12.7,65.1,0.6
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,12:00,11.5,SWS,0,0,13.8,65.5,1.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11.5,SWS,1,10,14.3,61.5,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11.5,SWS,2,29,13.8,66.2,0.6
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11.5,SWS,3,48,13.9,65.8,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_2,,11.5,SWS,4,67,14.3,64.7,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,12:30,12,CS,0,0,13.9,62.7,0.6
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12,CS,1,10,15.7,61,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12,CS,2,29,15.2,61.7,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12,CS,3,48,14.4,60.4,0.8
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12,CS,4,67,15.2,60.3,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,13:00,12.5,SWS,0,0,14.1,61.8,0.9
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12.5,SWS,1,10,16.1,56,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12.5,SWS,2,29,15.3,58.4,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12.5,SWS,3,48,15,59.4,0.9
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,12.5,SWS,4,67,13.8,62.6,0.7
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,13:30,13,AMWS,0,0,13,63.6,1.6
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,13,AMWS,1,10,13.4,62.2,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,13,AMWS,2,29,14.1,59.4,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,13,AMWS,3,48,13.9,60.3,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_1,Orchard_block_1,,13,AMWS,4,67,13.8,60.5,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,14:15,14,SWS,0,0,15.4,61.7,0.7
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14,SWS,1,10,15.2,60.3,1.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14,SWS,2,29,14.6,61,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14,SWS,3,48,15.1,60.7,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14,SWS,4,67,14.5,63.1,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,14:45,14.5,AMWS,0,0,14.8,57.4,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14.5,AMWS,1,10,16,55.9,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14.5,AMWS,2,29,14.2,63.3,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14.5,AMWS,3,48,14.6,61.9,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,14.5,AMWS,4,67,14.3,63.5,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,15:15,15,CS,0,0,13.2,64,1.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,15,CS,1,10,14.2,61.6,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,15,CS,2,29,14.5,62.7,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,15,CS,3,48,14,62.2,0.9
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_4,,15,CS,4,67,13.4,64.7,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,15:50,15.5,CS,0,0,13.5,61.5,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,15.5,CS,1,10,14.2,61.7,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,15.5,CS,2,29,13.7,67.5,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,15.5,CS,3,48,12.8,66.3,0.9
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,15.5,CS,4,67,13.3,67.1,0.2
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,16:20,16,SWS,0,0,13.5,63.5,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16,SWS,1,10,13.1,66.1,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16,SWS,2,29,13,68.7,0.4
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16,SWS,3,48,12.8,65.1,0.5
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16,SWS,4,67,13.2,63.6,0.3
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,16:50,16.5,AMWS,0,0,13.1,63,0.7
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16.5,AMWS,1,10,13.5,62.6,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16.5,AMWS,2,29,12.9,65.3,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16.5,AMWS,3,48,13.3,66.7,0
Beat_sampling,Post-Anthesis,10/3/2017,Year_1,Site_code_2,Orchard_block_3,,16.5,AMWS,4,67,13.2,67.1,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,14:00,14,AMWS,0,0,14.4,73.4,1.1
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14,AMWS,1,10,15.7,68.8,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14,AMWS,2,29,14.9,71.2,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14,AMWS,3,48,15.2,71.1,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14,AMWS,4,67,14.8,72.9,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,14:30,14.5,SWS,0,0,13.3,76.3,0.7
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14.5,SWS,1,10,13.9,74.8,0.4
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14.5,SWS,2,29,13.5,73.7,0.6
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14.5,SWS,3,48,13.6,75.4,0.4
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,14.5,SWS,4,67,14.1,75.2,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,15:00,15,CS,0,0,13.6,75.3,0.2
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,15,CS,1,10,13.8,74.4,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,15,CS,2,29,13.5,75.2,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,15,CS,3,48,13.8,74.8,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_5,,15,CS,4,67,14,74.1,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,15:45,15.5,AMWS,0,0,13.5,76.1,0.6
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,15.5,AMWS,1,10,14,74.3,0
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,15.5,AMWS,2,29,13.7,75.7,0.8
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,15.5,AMWS,3,48,13.3,77.3,0.5
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,16:15,16,CS,0,0,12.8,78.2,1.5
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16,CS,1,10,13,77.3,0.4
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16,CS,2,29,12.8,77.9,0.5
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16,CS,3,48,12.7,78.2,0.4
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,16:45,16.5,SWS,0,0,12.5,79.6,1.8
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16.5,SWS,1,10,12.9,78.2,0.2
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16.5,SWS,2,29,13,78.9,0.9
Beat_sampling,Post-Anthesis,10/4/2017,Year_1,Site_code_3,Orchard_block_6,,16.5,SWS,3,48,12.6,78.5,0.6
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,10:35,10.5,SWS,0,0,22.4,66.3,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,10.5,SWS,1,10,22.6,68.1,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,10.5,SWS,2,29,22.1,68.6,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,10.5,SWS,3,48,23.6,66.2,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,10.5,SWS,4,67,23.4,67.7,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,10:55,11,AMWS,0,0,21,71.8,0.8
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,11,AMWS,1,10,23.8,69.2,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,11,AMWS,2,29,25.1,63.4,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,11,AMWS,3,48,23.5,68.1,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,11,AMWS,4,67,23.1,68.8,0
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,11:15,11.5,CS,0,0,19.6,74.3,1.8
Beat_sampling,Post-Anthesis,6/2/2018,Year_2,Site_code_2,Orchard_block_3,,11.5,CS,1,10,24.8,61.1,0
